Product,Price,Quantity,Sales,Date,Region
vermilion morsel,4.99,547.0,2729.53,2020-05-13,north
vermilion morsel,4.99,513.0,2559.87,2020-05-13,south
vermilion morsel,4.99,526.0,2624.7400000000002,2020-05-13,east
vermilion morsel,4.99,521.0,2599.79,2020-05-13,west
lapis morsel,1.99,538.0,1070.62,2020-05-13,north
lapis morsel,1.99,531.0,1056.69,2020-05-13,south
lapis morsel,1.99,512.0,1018.88,2020-05-13,east
lapis morsel,1.99,523.0,1040.77,2020-05-13,west
pink morsel,3.0,552.0,1656.0,2020-05-14,north
pink morsel,3.0,571.0,1713.0,2020-05-14,south
pink morsel,3.0,579.0,1737.0,2020-05-14,east
pink morsel,3.0,557.0,1671.0,2020-05-14,west
gold morsel,9.99,586.0,5854.14,2020-05-14,north
gold morsel,9.99,502.0,5014.9800000000005,2020-05-14,south
gold morsel,9.99,519.0,5184.81,2020-05-14,east
gold morsel,9.99,570.0,5694.3,2020-05-14,west
magenta morsel,2.5,550.0,1375.0,2020-05-14,north
magenta morsel,2.5,533.0,1332.5,2020-05-14,south
magenta morsel,2.5,586.0,1465.0,2020-05-14,east
magenta morsel,2.5,557.0,1392.5,2020-05-14,west
chartreuse morsel,3.0,513.0,1539.0,2020-05-14,north
chartreuse morsel,3.0,515.0,1545.0,2020-05-14,south
chartreuse morsel,3.0,588.0,1764.0,2020-05-14,east
chartreuse morsel,3.0,536.0,1608.0,2020-05-14,west
periwinkle morsel,1.25,525.0,656.25,2020-05-14,north
periwinkle morsel,1.25,534.0,667.5,2020-05-14,south
periwinkle morsel,1.25,549.0,686.25,2020-05-14,east
periwinkle morsel,1.25,600.0,750.0,2020-05-14,west
vermilion morsel,4.99,598.0,2984.02,2020-05-14,north
vermilion morsel,4.99,515.0,2569.85,2020-05-14,south
vermilion morsel,4.99,505.0,2519.9500000000003,2020-05-14,east
vermilion morsel,4.99,545.0,2719.55,2020-05-14,west
lapis morsel,1.99,550.0,1094.5,2020-05-14,north
lapis morsel,1.99,550.0,1094.5,2020-05-14,south
lapis morsel,1.99,583.0,1160.17,2020-05-14,east
lapis morsel,1.99,592.0,1178.08,2020-05-14,west
pink morsel,3.0,511.0,1533.0,2020-05-15,north
pink morsel,3.0,548.0,1644.0,2020-05-15,south
pink morsel,3.0,520.0,1560.0,2020-05-15,east
pink morsel,3.0,580.0,1740.0,2020-05-15,west
gold morsel,9.99,573.0,5724.27,2020-05-15,north
gold morsel,9.99,523.0,5224.77,2020-05-15,south
gold morsel,9.99,535.0,5344.650000000001,2020-05-15,east
gold morsel,9.99,573.0,5724.27,2020-05-15,west
magenta morsel,2.5,550.0,1375.0,2020-05-15,north
magenta morsel,2.5,508.0,1270.0,2020-05-15,south
magenta morsel,2.5,541.0,1352.5,2020-05-15,east
magenta morsel,2.5,502.0,1255.0,2020-05-15,west
chartreuse morsel,3.0,532.0,1596.0,2020-05-15,north
chartreuse morsel,3.0,564.0,1692.0,2020-05-15,south
chartreuse morsel,3.0,591.0,1773.0,2020-05-15,east
chartreuse morsel,3.0,556.0,1668.0,2020-05-15,west
periwinkle morsel,1.25,592.0,740.0,2020-05-15,north
periwinkle morsel,1.25,557.0,696.25,2020-05-15,south
periwinkle morsel,1.25,596.0,745.0,2020-05-15,east
periwinkle morsel,1.25,540.0,675.0,2020-05-15,west
vermilion morsel,4.99,586.0,2924.1400000000003,2020-05-15,north
vermilion morsel,4.99,515.0,2569.85,2020-05-15,south
vermilion morsel,4.99,559.0,2789.4100000000003,2020-05-15,east
vermilion morsel,4.99,593.0,2959.07,2020-05-15,west
lapis morsel,1.99,580.0,1154.2,2020-05-15,north
lapis morsel,1.99,553.0,1100.47,2020-05-15,south
lapis morsel,1.99,500.0,995.0,2020-05-15,east
lapis morsel,1.99,600.0,1194.0,2020-05-15,west
pink morsel,3.0,589.0,1767.0,2020-05-16,north
pink morsel,3.0,597.0,1791.0,2020-05-16,south
pink morsel,3.0,503.0,1509.0,2020-05-16,east
pink morsel,3.0,538.0,1614.0,2020-05-16,west
gold morsel,9.99,587.0,5864.13,2020-05-16,north
gold morsel,9.99,532.0,5314.68,2020-05-16,south
gold morsel,9.99,527.0,5264.7300000000005,2020-05-16,east
gold morsel,9.99,592.0,5914.08,2020-05-16,west
magenta morsel,2.5,531.0,1327.5,2020-05-16,north
magenta morsel,2.5,531.0,1327.5,2020-05-16,south
magenta morsel,2.5,599.0,1497.5,2020-05-16,east
magenta morsel,2.5,524.0,1310.0,2020-05-16,west
chartreuse morsel,3.0,541.0,1623.0,2020-05-16,north
chartreuse morsel,3.0,553.0,1659.0,2020-05-16,south
chartreuse morsel,3.0,542.0,1626.0,2020-05-16,east
chartreuse morsel,3.0,529.0,1587.0,2020-05-16,west
periwinkle morsel,1.25,544.0,680.0,2020-05-16,north
periwinkle morsel,1.25,600.0,750.0,2020-05-16,south
periwinkle morsel,1.25,530.0,662.5,2020-05-16,east
periwinkle morsel,1.25,559.0,698.75,2020-05-16,west
vermilion morsel,4.99,567.0,2829.33,2020-05-16,north
vermilion morsel,4.99,551.0,2749.4900000000002,2020-05-16,south
vermilion morsel,4.99,500.0,2495.0,2020-05-16,east
vermilion morsel,4.99,567.0,2829.33,2020-05-16,west
lapis morsel,1.99,517.0,1028.83,2020-05-16,north
lapis morsel,1.99,568.0,1130.32,2020-05-16,south
lapis morsel,1.99,552.0,1098.48,2020-05-16,east
lapis morsel,1.99,543.0,1080.57,2020-05-16,west
pink morsel,3.0,522.0,1566.0,2020-05-17,north
pink morsel,3.0,586.0,1758.0,2020-05-17,south
pink morsel,3.0,556.0,1668.0,2020-05-17,east
pink morsel,3.0,569.0,1707.0,2020-05-17,west
gold morsel,9.99,559.0,5584.41,2020-05-17,north
gold morsel,9.99,529.0,5284.71,2020-05-17,south
gold morsel,9.99,553.0,5524.47,2020-05-17,east
gold morsel,9.99,563.0,5624.37,2020-05-17,west
magenta morsel,2.5,555.0,1387.5,2020-05-17,north
magenta morsel,2.5,576.0,1440.0,2020-05-17,south
magenta morsel,2.5,504.0,1260.0,2020-05-17,east
magenta morsel,2.5,503.0,1257.5,2020-05-17,west
chartreuse morsel,3.0,546.0,1638.0,2020-05-17,north
chartreuse morsel,3.0,507.0,1521.0,2020-05-17,south
chartreuse morsel,3.0,522.0,1566.0,2020-05-17,east
chartreuse morsel,3.0,531.0,1593.0,2020-05-17,west
periwinkle morsel,1.25,517.0,646.25,2020-05-17,north
periwinkle morsel,1.25,554.0,692.5,2020-05-17,south
periwinkle morsel,1.25,550.0,687.5,2020-05-17,east
periwinkle morsel,1.25,549.0,686.25,2020-05-17,west
vermilion morsel,4.99,527.0,2629.73,2020-05-17,north
vermilion morsel,4.99,510.0,2544.9,2020-05-17,south
vermilion morsel,4.99,560.0,2794.4,2020-05-17,east
vermilion morsel,4.99,589.0,2939.11,2020-05-17,west
lapis morsel,1.99,502.0,998.98,2020-05-17,north
lapis morsel,1.99,558.0,1110.42,2020-05-17,south
lapis morsel,1.99,553.0,1100.47,2020-05-17,east
lapis morsel,1.99,552.0,1098.48,2020-05-17,west
pink morsel,3.0,546.0,1638.0,2020-05-18,north
pink morsel,3.0,532.0,1596.0,2020-05-18,south
pink morsel,3.0,589.0,1767.0,2020-05-18,east
pink morsel,3.0,561.0,1683.0,2020-05-18,west
gold morsel,9.99,532.0,5314.68,2020-05-18,north
gold morsel,9.99,533.0,5324.67,2020-05-18,south
gold morsel,9.99,582.0,5814.18,2020-05-18,east
gold morsel,9.99,595.0,5944.05,2020-05-18,west
magenta morsel,2.5,585.0,1462.5,2020-05-18,north
magenta morsel,2.5,524.0,1310.0,2020-05-18,south
magenta morsel,2.5,527.0,1317.5,2020-05-18,east
magenta morsel,2.5,589.0,1472.5,2020-05-18,west
chartreuse morsel,3.0,568.0,1704.0,2020-05-18,north
chartreuse morsel,3.0,575.0,1725.0,2020-05-18,south
chartreuse morsel,3.0,533.0,1599.0,2020-05-18,east
chartreuse morsel,3.0,558.0,1674.0,2020-05-18,west
periwinkle morsel,1.25,521.0,651.25,2020-05-18,north
periwinkle morsel,1.25,503.0,628.75,2020-05-18,south
periwinkle morsel,1.25,561.0,701.25,2020-05-18,east
periwinkle morsel,1.25,518.0,647.5,2020-05-18,west
vermilion morsel,4.99,521.0,2599.79,2020-05-18,north
vermilion morsel,4.99,540.0,2694.6,2020-05-18,south
vermilion morsel,4.99,535.0,2669.65,2020-05-18,east
vermilion morsel,4.99,505.0,2519.9500000000003,2020-05-18,west
lapis morsel,1.99,553.0,1100.47,2020-05-18,north
lapis morsel,1.99,596.0,1186.04,2020-05-18,south
lapis morsel,1.99,502.0,998.98,2020-05-18,east
lapis morsel,1.99,581.0,1156.19,2020-05-18,west
pink morsel,3.0,547.0,1641.0,2020-05-19,north
pink morsel,3.0,571.0,1713.0,2020-05-19,south
pink morsel,3.0,505.0,1515.0,2020-05-19,east
pink morsel,3.0,534.0,1602.0,2020-05-19,west
gold morsel,9.99,585.0,5844.150000000001,2020-05-19,north
gold morsel,9.99,555.0,5544.45,2020-05-19,south
gold morsel,9.99,514.0,5134.86,2020-05-19,east
gold morsel,9.99,572.0,5714.28,2020-05-19,west
magenta morsel,2.5,533.0,1332.5,2020-05-19,north
magenta morsel,2.5,536.0,1340.0,2020-05-19,south
magenta morsel,2.5,571.0,1427.5,2020-05-19,east
magenta morsel,2.5,520.0,1300.0,2020-05-19,west
chartreuse morsel,3.0,591.0,1773.0,2020-05-19,north
chartreuse morsel,3.0,534.0,1602.0,2020-05-19,south
chartreuse morsel,3.0,591.0,1773.0,2020-05-19,east
chartreuse morsel,3.0,559.0,1677.0,2020-05-19,west
periwinkle morsel,1.25,548.0,685.0,2020-05-19,north
periwinkle morsel,1.25,562.0,702.5,2020-05-19,south
periwinkle morsel,1.25,567.0,708.75,2020-05-19,east
periwinkle morsel,1.25,538.0,672.5,2020-05-19,west
vermilion morsel,4.99,507.0,2529.9300000000003,2020-05-19,north
vermilion morsel,4.99,500.0,2495.0,2020-05-19,south
vermilion morsel,4.99,530.0,2644.7000000000003,2020-05-19,east
vermilion morsel,4.99,566.0,2824.34,2020-05-19,west
lapis morsel,1.99,524.0,1042.76,2020-05-19,north
lapis morsel,1.99,518.0,1030.82,2020-05-19,south
lapis morsel,1.99,558.0,1110.42,2020-05-19,east
lapis morsel,1.99,505.0,1004.95,2020-05-19,west
pink morsel,3.0,525.0,1575.0,2020-05-20,north
pink morsel,3.0,597.0,1791.0,2020-05-20,south
pink morsel,3.0,515.0,1545.0,2020-05-20,east
pink morsel,3.0,562.0,1686.0,2020-05-20,west
gold morsel,9.99,580.0,5794.2,2020-05-20,north
gold morsel,9.99,506.0,5054.9400000000005,2020-05-20,south
gold morsel,9.99,566.0,5654.34,2020-05-20,east
gold morsel,9.99,538.0,5374.62,2020-05-20,west
magenta morsel,2.5,516.0,1290.0,2020-05-20,north
magenta morsel,2.5,500.0,1250.0,2020-05-20,south
magenta morsel,2.5,532.0,1330.0,2020-05-20,east
magenta morsel,2.5,593.0,1482.5,2020-05-20,west
chartreuse morsel,3.0,546.0,1638.0,2020-05-20,north
chartreuse morsel,3.0,544.0,1632.0,2020-05-20,south
chartreuse morsel,3.0,588.0,1764.0,2020-05-20,east
chartreuse morsel,3.0,508.0,1524.0,2020-05-20,west
periwinkle morsel,1.25,508.0,635.0,2020-05-20,north
periwinkle morsel,1.25,571.0,713.75,2020-05-20,south
periwinkle morsel,1.25,502.0,627.5,2020-05-20,east
periwinkle morsel,1.25,509.0,636.25,2020-05-20,west
vermilion morsel,4.99,600.0,2994.0,2020-05-20,north
vermilion morsel,4.99,516.0,2574.84,2020-05-20,south
vermilion morsel,4.99,561.0,2799.3900000000003,2020-05-20,east
vermilion morsel,4.99,565.0,2819.35,2020-05-20,west
lapis morsel,1.99,567.0,1128.33,2020-05-20,north
lapis morsel,1.99,598.0,1190.02,2020-05-20,south
lapis morsel,1.99,548.0,1090.52,2020-05-20,east
lapis morsel,1.99,589.0,1172.11,2020-05-20,west
pink morsel,3.0,529.0,1587.0,2020-05-21,north
pink morsel,3.0,597.0,1791.0,2020-05-21,south
pink morsel,3.0,551.0,1653.0,2020-05-21,east
pink morsel,3.0,557.0,1671.0,2020-05-21,west
gold morsel,9.99,593.0,5924.07,2020-05-21,north
gold morsel,9.99,584.0,5834.16,2020-05-21,south
gold morsel,9.99,567.0,5664.33,2020-05-21,east
gold morsel,9.99,557.0,5564.43,2020-05-21,west
magenta morsel,2.5,556.0,1390.0,2020-05-21,north
magenta morsel,2.5,581.0,1452.5,2020-05-21,south
magenta morsel,2.5,558.0,1395.0,2020-05-21,east
magenta morsel,2.5,536.0,1340.0,2020-05-21,west
chartreuse morsel,3.0,561.0,1683.0,2020-05-21,north
chartreuse morsel,3.0,554.0,1662.0,2020-05-21,south
chartreuse morsel,3.0,532.0,1596.0,2020-05-21,east
chartreuse morsel,3.0,519.0,1557.0,2020-05-21,west
periwinkle morsel,1.25,538.0,672.5,2020-05-21,north
periwinkle morsel,1.25,505.0,631.25,2020-05-21,south
periwinkle morsel,1.25,546.0,682.5,2020-05-21,east
periwinkle morsel,1.25,509.0,636.25,2020-05-21,west
vermilion morsel,4.99,506.0,2524.94,2020-05-21,north
vermilion morsel,4.99,586.0,2924.1400000000003,2020-05-21,south
vermilion morsel,4.99,594.0,2964.06,2020-05-21,east
vermilion morsel,4.99,559.0,2789.4100000000003,2020-05-21,west
lapis morsel,1.99,515.0,1024.85,2020-05-21,north
lapis morsel,1.99,590.0,1174.1,2020-05-21,south
lapis morsel,1.99,581.0,1156.19,2020-05-21,east
lapis morsel,1.99,550.0,1094.5,2020-05-21,west
pink morsel,3.0,514.0,1542.0,2020-05-22,north
pink morsel,3.0,562.0,1686.0,2020-05-22,south
pink morsel,3.0,523.0,1569.0,2020-05-22,east
pink morsel,3.0,506.0,1518.0,2020-05-22,west
gold morsel,9.99,530.0,5294.7,2020-05-22,north
gold morsel,9.99,571.0,5704.29,2020-05-22,south
gold morsel,9.99,561.0,5604.39,2020-05-22,east
gold morsel,9.99,501.0,5004.99,2020-05-22,west
magenta morsel,2.5,564.0,1410.0,2020-05-22,north
magenta morsel,2.5,520.0,1300.0,2020-05-22,south
magenta morsel,2.5,574.0,1435.0,2020-05-22,east
magenta morsel,2.5,589.0,1472.5,2020-05-22,west
chartreuse morsel,3.0,545.0,1635.0,2020-05-22,north
chartreuse morsel,3.0,538.0,1614.0,2020-05-22,south
chartreuse morsel,3.0,570.0,1710.0,2020-05-22,east
chartreuse morsel,3.0,536.0,1608.0,2020-05-22,west
periwinkle morsel,1.25,514.0,642.5,2020-05-22,north
periwinkle morsel,1.25,542.0,677.5,2020-05-22,south
periwinkle morsel,1.25,534.0,667.5,2020-05-22,east
periwinkle morsel,1.25,534.0,667.5,2020-05-22,west
vermilion morsel,4.99,516.0,2574.84,2020-05-22,north
vermilion morsel,4.99,577.0,2879.23,2020-05-22,south
vermilion morsel,4.99,527.0,2629.73,2020-05-22,east
vermilion morsel,4.99,578.0,2884.2200000000003,2020-05-22,west
lapis morsel,1.99,511.0,1016.89,2020-05-22,north
lapis morsel,1.99,545.0,1084.55,2020-05-22,south
lapis morsel,1.99,576.0,1146.24,2020-05-22,east
lapis morsel,1.99,581.0,1156.19,2020-05-22,west
pink morsel,3.0,540.0,1620.0,2020-05-23,north
pink morsel,3.0,512.0,1536.0,2020-05-23,south
pink morsel,3.0,571.0,1713.0,2020-05-23,east
pink morsel,3.0,596.0,1788.0,2020-05-23,west
gold morsel,9.99,540.0,5394.6,2020-05-23,north
gold morsel,9.99,553.0,5524.47,2020-05-23,south
gold morsel,9.99,505.0,5044.95,2020-05-23,east
gold morsel,9.99,511.0,5104.89,2020-05-23,west
magenta morsel,2.5,518.0,1295.0,2020-05-23,north
magenta morsel,2.5,566.0,1415.0,2020-05-23,south
magenta morsel,2.5,527.0,1317.5,2020-05-23,east
magenta morsel,2.5,599.0,1497.5,2020-05-23,west
chartreuse morsel,3.0,572.0,1716.0,2020-05-23,north
chartreuse morsel,3.0,556.0,1668.0,2020-05-23,south
chartreuse morsel,3.0,582.0,1746.0,2020-05-23,east
chartreuse morsel,3.0,532.0,1596.0,2020-05-23,west
periwinkle morsel,1.25,545.0,681.25,2020-05-23,north
periwinkle morsel,1.25,578.0,722.5,2020-05-23,south
periwinkle morsel,1.25,518.0,647.5,2020-05-23,east
periwinkle morsel,1.25,600.0,750.0,2020-05-23,west
vermilion morsel,4.99,585.0,2919.15,2020-05-23,north
vermilion morsel,4.99,545.0,2719.55,2020-05-23,south
vermilion morsel,4.99,501.0,2499.9900000000002,2020-05-23,east
vermilion morsel,4.99,593.0,2959.07,2020-05-23,west
lapis morsel,1.99,542.0,1078.58,2020-05-23,north
lapis morsel,1.99,543.0,1080.57,2020-05-23,south
lapis morsel,1.99,534.0,1062.66,2020-05-23,east
lapis morsel,1.99,565.0,1124.35,2020-05-23,west
pink morsel,3.0,591.0,1773.0,2020-05-24,north
pink morsel,3.0,595.0,1785.0,2020-05-24,south
pink morsel,3.0,503.0,1509.0,2020-05-24,east
pink morsel,3.0,571.0,1713.0,2020-05-24,west
gold morsel,9.99,558.0,5574.42,2020-05-24,north
gold morsel,9.99,595.0,5944.05,2020-05-24,south
gold morsel,9.99,524.0,5234.76,2020-05-24,east
gold morsel,9.99,570.0,5694.3,2020-05-24,west
magenta morsel,2.5,566.0,1415.0,2020-05-24,north
magenta morsel,2.5,554.0,1385.0,2020-05-24,south
magenta morsel,2.5,550.0,1375.0,2020-05-24,east
magenta morsel,2.5,568.0,1420.0,2020-05-24,west
chartreuse morsel,3.0,592.0,1776.0,2020-05-24,north
chartreuse morsel,3.0,555.0,1665.0,2020-05-24,south
chartreuse morsel,3.0,589.0,1767.0,2020-05-24,east
chartreuse morsel,3.0,579.0,1737.0,2020-05-24,west
periwinkle morsel,1.25,567.0,708.75,2020-05-24,north
periwinkle morsel,1.25,515.0,643.75,2020-05-24,south
periwinkle morsel,1.25,557.0,696.25,2020-05-24,east
periwinkle morsel,1.25,578.0,722.5,2020-05-24,west
vermilion morsel,4.99,573.0,2859.27,2020-05-24,north
vermilion morsel,4.99,543.0,2709.57,2020-05-24,south
vermilion morsel,4.99,596.0,2974.04,2020-05-24,east
vermilion morsel,4.99,592.0,2954.08,2020-05-24,west
lapis morsel,1.99,538.0,1070.62,2020-05-24,north
lapis morsel,1.99,508.0,1010.92,2020-05-24,south
lapis morsel,1.99,549.0,1092.51,2020-05-24,east
lapis morsel,1.99,522.0,1038.78,2020-05-24,west
pink morsel,3.0,512.0,1536.0,2020-05-25,north
pink morsel,3.0,568.0,1704.0,2020-05-25,south
pink morsel,3.0,521.0,1563.0,2020-05-25,east
pink morsel,3.0,513.0,1539.0,2020-05-25,west
gold morsel,9.99,556.0,5554.4400000000005,2020-05-25,north
gold morsel,9.99,593.0,5924.07,2020-05-25,south
gold morsel,9.99,511.0,5104.89,2020-05-25,east
gold morsel,9.99,600.0,5994.0,2020-05-25,west
magenta morsel,2.5,528.0,1320.0,2020-05-25,north
magenta morsel,2.5,510.0,1275.0,2020-05-25,south
magenta morsel,2.5,591.0,1477.5,2020-05-25,east
magenta morsel,2.5,515.0,1287.5,2020-05-25,west
chartreuse morsel,3.0,549.0,1647.0,2020-05-25,north
chartreuse morsel,3.0,518.0,1554.0,2020-05-25,south
chartreuse morsel,3.0,510.0,1530.0,2020-05-25,east
chartreuse morsel,3.0,595.0,1785.0,2020-05-25,west
periwinkle morsel,1.25,530.0,662.5,2020-05-25,north
periwinkle morsel,1.25,501.0,626.25,2020-05-25,south
periwinkle morsel,1.25,528.0,660.0,2020-05-25,east
periwinkle morsel,1.25,587.0,733.75,2020-05-25,west
vermilion morsel,4.99,585.0,2919.15,2020-05-25,north
vermilion morsel,4.99,508.0,2534.92,2020-05-25,south
vermilion morsel,4.99,533.0,2659.67,2020-05-25,east
vermilion morsel,4.99,573.0,2859.27,2020-05-25,west
lapis morsel,1.99,534.0,1062.66,2020-05-25,north
lapis morsel,1.99,509.0,1012.91,2020-05-25,south
lapis morsel,1.99,570.0,1134.3,2020-05-25,east
lapis morsel,1.99,511.0,1016.89,2020-05-25,west
pink morsel,3.0,515.0,1545.0,2020-05-26,north
pink morsel,3.0,510.0,1530.0,2020-05-26,south
pink morsel,3.0,586.0,1758.0,2020-05-26,east
pink morsel,3.0,552.0,1656.0,2020-05-26,west
gold morsel,9.99,517.0,5164.83,2020-05-26,north
gold morsel,9.99,594.0,5934.06,2020-05-26,south
gold morsel,9.99,525.0,5244.75,2020-05-26,east
gold morsel,9.99,528.0,5274.72,2020-05-26,west
magenta morsel,2.5,538.0,1345.0,2020-05-26,north
magenta morsel,2.5,555.0,1387.5,2020-05-26,south
magenta morsel,2.5,525.0,1312.5,2020-05-26,east
magenta morsel,2.5,533.0,1332.5,2020-05-26,west
chartreuse morsel,3.0,546.0,1638.0,2020-05-26,north
chartreuse morsel,3.0,556.0,1668.0,2020-05-26,south
chartreuse morsel,3.0,565.0,1695.0,2020-05-26,east
chartreuse morsel,3.0,597.0,1791.0,2020-05-26,west
periwinkle morsel,1.25,582.0,727.5,2020-05-26,north
periwinkle morsel,1.25,573.0,716.25,2020-05-26,south
periwinkle morsel,1.25,600.0,750.0,2020-05-26,east
periwinkle morsel,1.25,561.0,701.25,2020-05-26,west
vermilion morsel,4.99,584.0,2914.1600000000003,2020-05-26,north
vermilion morsel,4.99,568.0,2834.32,2020-05-26,south
vermilion morsel,4.99,575.0,2869.25,2020-05-26,east
vermilion morsel,4.99,511.0,2549.8900000000003,2020-05-26,west
lapis morsel,1.99,567.0,1128.33,2020-05-26,north
lapis morsel,1.99,538.0,1070.62,2020-05-26,south
lapis morsel,1.99,575.0,1144.25,2020-05-26,east
lapis morsel,1.99,580.0,1154.2,2020-05-26,west
pink morsel,3.0,521.0,1563.0,2020-05-27,north
pink morsel,3.0,586.0,1758.0,2020-05-27,south
pink morsel,3.0,552.0,1656.0,2020-05-27,east
pink morsel,3.0,569.0,1707.0,2020-05-27,west
gold morsel,9.99,509.0,5084.91,2020-05-27,north
gold morsel,9.99,528.0,5274.72,2020-05-27,south
gold morsel,9.99,542.0,5414.58,2020-05-27,east
gold morsel,9.99,581.0,5804.1900000000005,2020-05-27,west
magenta morsel,2.5,526.0,1315.0,2020-05-27,north
magenta morsel,2.5,566.0,1415.0,2020-05-27,south
magenta morsel,2.5,502.0,1255.0,2020-05-27,east
magenta morsel,2.5,596.0,1490.0,2020-05-27,west
chartreuse morsel,3.0,569.0,1707.0,2020-05-27,north
chartreuse morsel,3.0,572.0,1716.0,2020-05-27,south
chartreuse morsel,3.0,502.0,1506.0,2020-05-27,east
chartreuse morsel,3.0,545.0,1635.0,2020-05-27,west
periwinkle morsel,1.25,541.0,676.25,2020-05-27,north
periwinkle morsel,1.25,518.0,647.5,2020-05-27,south
periwinkle morsel,1.25,546.0,682.5,2020-05-27,east
periwinkle morsel,1.25,598.0,747.5,2020-05-27,west
vermilion morsel,4.99,563.0,2809.3700000000003,2020-05-27,north
vermilion morsel,4.99,521.0,2599.79,2020-05-27,south
vermilion morsel,4.99,505.0,2519.9500000000003,2020-05-27,east
vermilion morsel,4.99,531.0,2649.69,2020-05-27,west
lapis morsel,1.99,514.0,1022.86,2020-05-27,north
lapis morsel,1.99,570.0,1134.3,2020-05-27,south
lapis morsel,1.99,598.0,1190.02,2020-05-27,east
lapis morsel,1.99,527.0,1048.73,2020-05-27,west
pink morsel,3.0,527.0,1581.0,2020-05-28,north
pink morsel,3.0,523.0,1569.0,2020-05-28,south
pink morsel,3.0,511.0,1533.0,2020-05-28,east
pink morsel,3.0,522.0,1566.0,2020-05-28,west
gold morsel,9.99,501.0,5004.99,2020-05-28,north
gold morsel,9.99,507.0,5064.93,2020-05-28,south
gold morsel,9.99,580.0,5794.2,2020-05-28,east
gold morsel,9.99,562.0,5614.38,2020-05-28,west
magenta morsel,2.5,515.0,1287.5,2020-05-28,north
magenta morsel,2.5,530.0,1325.0,2020-05-28,south
magenta morsel,2.5,504.0,1260.0,2020-05-28,east
magenta morsel,2.5,501.0,1252.5,2020-05-28,west
chartreuse morsel,3.0,522.0,1566.0,2020-05-28,north
chartreuse morsel,3.0,557.0,1671.0,2020-05-28,south
chartreuse morsel,3.0,505.0,1515.0,2020-05-28,east
chartreuse morsel,3.0,520.0,1560.0,2020-05-28,west
periwinkle morsel,1.25,571.0,713.75,2020-05-28,north
periwinkle morsel,1.25,586.0,732.5,2020-05-28,south
periwinkle morsel,1.25,592.0,740.0,2020-05-28,east
periwinkle morsel,1.25,564.0,705.0,2020-05-28,west
vermilion morsel,4.99,549.0,2739.51,2020-05-28,north
vermilion morsel,4.99,554.0,2764.46,2020-05-28,south
vermilion morsel,4.99,581.0,2899.19,2020-05-28,east
vermilion morsel,4.99,568.0,2834.32,2020-05-28,west
lapis morsel,1.99,597.0,1188.03,2020-05-28,north
lapis morsel,1.99,542.0,1078.58,2020-05-28,south
lapis morsel,1.99,577.0,1148.23,2020-05-28,east
lapis morsel,1.99,564.0,1122.36,2020-05-28,west
